0 32 59 1 1 -1
0 1  2 1 -1
46 2  42 0.333333 -1
46 6  43 0.444444 -1
46 7 47 43 0.333333 -1
46   43 0.222222 -1
46   44 0.222222 -1
46 64 25 44 0.333333 -1
46 36  44 0.444444 -1
46 52  45 0.444444 -1
46 21 51 45 0.333333 -1
46   45 0.222222 -1
46 36 7 47 0.428571 -1
46   47 0.285714 -1
46   47 0.285714 -1
46 47  48 1 -1
46   49 1 -1
46 68 48 50 1 -1
46 58 35 51 1 -1
46 3  52 1 -1
46 64 8 53 0.428571 -1
46 1  53 0.571429 -1
46   54 0.5 -1
46   54 0.5 -1
46   55 0.333333 -1
46 32  55 0.666667 -1
46   56 0.5 -1
46   56 0.5 -1
46   57 0.285714 -1
46   57 0.285714 -1
46 11 56 57 0.428571 -1
46 64 60 58 0.333333 -1
46   58 0.222222 -1
46 8  58 0.444444 -1
46 54 30 59 1 -1
46 63 59 60 0.5 -1
46 62 5 60 0.5 -1
46   61 0.4 -1
46 20 63 61 0.6 -1
46 40  62 0.571429 -1
46 36 69 62 0.428571 -1
46   63 1 -1
46 5 58 64 0.5 -1
46 24 53 64 0.5 -1
46 8  65 1 -1
46   66 1 -1
46 50  67 1 -1
46 59  68 0.571429 -1
46 18 63 68 0.428571 -1
46   69 1 -1
47 62  0 0.666667 -1
47   0 0.333333 -1
47 15 35 1 0.428571 -1
47 41  1 0.571429 -1
47 5  2 1 -1
47   3 1 -1
47   4 1 -1
47 27 66 5 0.6 -1
47   5 0.4 -1
47 1 30 6 0.333333 -1
47   6 0.222222 -1
47 49  6 0.444444 -1
47 61  7 0.571429 -1
47 10 67 7 0.428571 -1
47   8 0.5 -1
47   8 0.5 -1
47 2  9 0.571429 -1
47 32 5 9 0.428571 -1
47 58 45 10 1 -1
47 40 19 11 0.428571 -1
47   11 0.285714 -1
47   11 0.285714 -1
47   12 0.4 -1
47 55 15 12 0.6 -1
47 18 20 13 1 -1
47 30  14 0.571429 -1
47 6 69 14 0.428571 -1
47 68  15 1 -1
47 1  16 0.666667 -1
47   16 0.333333 -1
47   17 0.222222 -1
47 10 68 17 0.333333 -1
47 59  17 0.444444 -1
47   18 1 -1
47 10 61 19 0.3 -1
47 15  19 0.4 -1
47 17 63 19 0.3 -1
47   20 1 -1
47 65 42 21 1 -1
47   22 0.25 -1
47 31  22 0.5 -1
47   22 0.25 -1
47 18  23 0.666667 -1
47   23 0.333333 -1
47   24 0.5 -1
47   24 0.5 -1
47 14  25 0.333333 -1
47 11  25 0.333333 -1
47 50  25 0.333333 -1
47 13  26 1 -1
47 69  27 0.4 -1
47   27 0.2 -1
47 57  27 0.4 -1
47   28 0.2 -1
47 2  28 0.4 -1
47 68  28 0.4 -1
47   29 0.333333 -1
47 48  29 0.666667 -1
47 68 66 30 1 -1
47 54  31 1 -1
47 48 16 32 1 -1
47   33 1 -1
47 68  34 0.571429 -1
47 43 53 34 0.428571 -1
47 7  35 0.4 -1
47 58  35 0.4 -1
47   35 0.2 -1
47   36 0.222222 -1
47 60 53 36 0.333333 -1
47 5  36 0.444444 -1
47   37 1 -1
47 7 64 38 0.333333 -1
47 66 52 38 0.333333 -1
47 8 5 38 0.333333 -1
47   39 1 -1
47 20  40 0.5 -1
47 41  40 0.5 -1
47   41 0.333333 -1
47 31  41 0.666667 -1
47 51  42 0.571429 -1
47 64 10 42 0.428571 -1
47 4 32 43 0.5 -1
47 23 68 43 0.5 -1
47 0 36 44 0.6 -1
47   44 0.4 -1
47 5  45 0.4 -1
47 53 55 45 0.3 -1
47 64 55 45 0.3 -1
47 22 40 46 0.272727 -1
47 25  46 0.363636 -1
47 32  46 0.363636 -1
47 2 56 48 0.333333 -1
47 35  48 0.444444 -1
47   48 0.222222 -1
47 45  49 0.4 -1
47 63  49 0.4 -1
47   49 0.2 -1
47   50 1 -1
47 21 59 51 0.6 -1
47   51 0.4 -1
47 66 63 52 1 -1
47   53 0.333333 -1
47 19  53 0.666667 -1
47 58 31 54 0.5 -1
47 31 51 54 0.5 -1
47 7  55 0.444444 -1
47   55 0.222222 -1
47 23 61 55 0.333333 -1
47   56 0.333333 -1
47 42  56 0.666667 -1
47   57 1 -1
47   58 0.5 -1
47   58 0.5 -1
47   59 1 -1
47 55 8 60 0.3 -1
47 45  60 0.4 -1
47 10 1 60 0.3 -1
47 35  61 0.5 -1
47 15  61 0.5 -1
47 67 63 62 0.375 -1
47   62 0.25 -1
47 42 36 62 0.375 -1
47   63 0.5 -1
47   63 0.5 -1
47 61  64 0.363636 -1
47 43 53 64 0.272727 -1
47 65  64 0.363636 -1
47 34  65 0.444444 -1
47 27 41 65 0.333333 -1
47   65 0.222222 -1
47 59 27 66 1 -1
47 37  67 1 -1
47   68 1 -1
47   69 0.4 -1
47 35 8 69 0.6 -1
48 62 66 0 0.6 -1
48   0 0.4 -1
48   1 1 -1
48 7 66 2 1 -1
48 6 58 3 0.272727 -1
48 32  3 0.363636 -1
48 2  3 0.363636 -1
48 0  4 0.4 -1
48 68  4 0.4 -1
48   4 0.2 -1
48 1  5 0.5 -1
48 55  5 0.5 -1
48 66 16 6 1 -1
48 18  7 0.444444 -1
48   7 0.222222 -1
48 35 27 7 0.333333 -1
48 53 59 8 1 -1
48 53  9 1 -1
48   10 1 -1
48 27 8 11 1 -1
48 53  12 0.666667 -1
48   12 0.333333 -1
48 63  13 1 -1
48   14 0.285714 -1
48 51 42 14 0.428571 -1
48   14 0.285714 -1
48 31 35 15 0.428571 -1
48   15 0.285714 -1
48   15 0.285714 -1
48 43  16 0.571429 -1
48 40 6 16 0.428571 -1
48   17 0.4 -1
48 5 43 17 0.6 -1
48 12 16 18 1 -1
48 4  19 1 -1
48 64  20 1 -1
48 69  21 0.571429 -1
48 24 0 21 0.428571 -1
48 36  22 0.571429 -1
48 5 10 22 0.428571 -1
48 53  23 0.666667 -1
48   23 0.333333 -1
48   24 1 -1
48   25 0.5 -1
48   25 0.5 -1
48 32  26 0.666667 -1
48   26 0.333333 -1
48   27 0.4 -1
48 58 1 27 0.6 -1
48 41 31 28 0.428571 -1
48   28 0.285714 -1
48   28 0.285714 -1
48 27  29 0.363636 -1
48 19  29 0.363636 -1
48 60 38 29 0.272727 -1
48   30 1 -1
48   31 1 -1
48 68  32 1 -1
48 59 11 33 1 -1
48 6  34 0.571429 -1
48 17 20 34 0.428571 -1
48 5 44 35 0.333333 -1
48   35 0.222222 -1
48 43  35 0.444444 -1
48   36 0.285714 -1
48 68 52 36 0.428571 -1
48   36 0.285714 -1
48 10 67 37 0.6 -1
48   37 0.4 -1
48 64  38 0.571429 -1
48 66 67 38 0.428571 -1
48   39 0.25 -1
48 2  39 0.5 -1
48   39 0.25 -1
48   40 1 -1
48   41 0.5 -1
48   41 0.5 -1
48   42 1 -1
48 29  43 0.333333 -1
48 12  43 0.333333 -1
48 5  43 0.333333 -1
48   44 1 -1
48 56  45 0.4 -1
48   45 0.2 -1
48 58  45 0.4 -1
48 10  46 0.4 -1
48   46 0.2 -1
48 32  46 0.4 -1
48 41  47 0.5 -1
48 45  47 0.5 -1
48 43  49 1 -1
48 45  50 0.571429 -1
48 17 19 50 0.428571 -1
48   51 0.333333 -1
48 43  51 0.666667 -1
48 66  52 1 -1
48 61 5 53 1 -1
48   54 1 -1
48   55 0.5 -1
48   55 0.5 -1
48 34 33 56 0.272727 -1
48 35  56 0.363636 -1
48 55  56 0.363636 -1
48 18  57 0.571429 -1
48 65 10 57 0.428571 -1
48 3 53 58 0.6 -1
48   58 0.4 -1
48 12  59 0.666667 -1
48   59 0.333333 -1
48 68  60 0.5 -1
48 19  60 0.5 -1
48 10 44 61 0.428571 -1
48   61 0.285714 -1
48   61 0.285714 -1
48 36  62 1 -1
48 62  63 0.5 -1
48 61  63 0.5 -1
48   64 0.333333 -1
48   64 0.333333 -1
48   64 0.333333 -1
48   65 0.333333 -1
48 36  65 0.666667 -1
48 5 2 66 0.6 -1
48   66 0.4 -1
48 47 10 67 0.3 -1
48 21  67 0.4 -1
48 53 62 67 0.3 -1
48   68 0.5 -1
48   68 0.5 -1
48 58 59 69 0.5 -1
48 51 0 69 0.5 -1
49 27 45 0 1 -1
49 63  1 0.571429 -1
49 6 57 1 0.428571 -1
49   2 0.5 -1
49   2 0.5 -1
49 29  3 1 -1
49   4 0.5 -1
49   4 0.5 -1
49   5 0.4 -1
49 6 45 5 0.6 -1
49 33  6 1 -1
49 4 66 7 1 -1
49 34 32 8 0.428571 -1
49 5  8 0.571429 -1
49 64 53 9 0.428571 -1
49 40  9 0.571429 -1
49   10 1 -1
49   11 1 -1
49 11 8 12 0.272727 -1
49 57  12 0.363636 -1
49 43  12 0.363636 -1
49   13 1 -1
49 1 38 14 1 -1
49 66 40 15 1 -1
49   16 1 -1
49 48  17 0.4 -1
49   17 0.2 -1
49 18  17 0.4 -1
49   18 1 -1
49 53 3 19 1 -1
49 1  20 0.5 -1
49 33  20 0.5 -1
49 32 19 21 1 -1
49 5  22 0.571429 -1
49 32 62 22 0.428571 -1
49 1 11 23 0.428571 -1
49   23 0.285714 -1
49   23 0.285714 -1
49 48 18 24 0.333333 -1
49 40 7 24 0.333333 -1
49 27 8 24 0.333333 -1
49 7  25 1 -1
49   26 0.222222 -1
49 40 59 26 0.333333 -1
49 48  26 0.444444 -1
49   27 0.2 -1
49 32  27 0.4 -1
49 67  27 0.4 -1
49 8  28 0.666667 -1
49   28 0.333333 -1
49 42  29 0.4 -1
49 17  29 0.4 -1
49   29 0.2 -1
49 11  30 0.363636 -1
49 35  30 0.363636 -1
49 23 29 30 0.272727 -1
49 27 32 31 0.6 -1
49   31 0.4 -1
49   32 0.285714 -1
49 53 31 32 0.428571 -1
49   32 0.285714 -1
49 5 62 33 1 -1
49 8  34 0.363636 -1
49 64 62 34 0.272727 -1
49 7  34 0.363636 -1
49 11  35 0.363636 -1
49 8  35 0.363636 -1
49 43 29 35 0.272727 -1
49 58 63 36 0.428571 -1
49 19  36 0.571429 -1
49 34  37 1 -1
49 58  38 1 -1
49 61 0 39 0.333333 -1
49 65 58 39 0.333333 -1
49 19 8 39 0.333333 -1
49   40 0.25 -1
49   40 0.25 -1
49 42  40 0.5 -1
49 18 48 41 0.428571 -1
49 18  41 0.571429 -1
49 11  42 1 -1
49 33  43 0.666667 -1
49   43 0.333333 -1
49 11  44 0.5 -1
49 43  44 0.5 -1
49   45 0.5 -1
49   45 0.5 -1
49 68  46 0.444444 -1
49 60 32 46 0.333333 -1
49   46 0.222222 -1
49 53  47 0.5 -1
49 33  47 0.5 -1
49 57  48 1 -1
49 16  50 0.363636 -1
49 19  50 0.363636 -1
49 67 2 50 0.272727 -1
49 34 2 51 0.5 -1
49 62 31 51 0.5 -1
49   52 0.333333 -1
49 18  52 0.666667 -1
49 23  53 0.5 -1
49 18  53 0.5 -1
49   54 0.285714 -1
49   54 0.285714 -1
49 60 51 54 0.428571 -1
49 47 1 55 0.428571 -1
49 69  55 0.571429 -1
49   56 1 -1
49   57 0.4 -1
49 1 68 57 0.6 -1
49 43  58 1 -1
49 63  59 1 -1
49 56  60 0.5 -1
49 8  60 0.5 -1
49 45 10 61 1 -1
49   62 0.4 -1
49 13 50 62 0.6 -1
49 45 40 63 1 -1
49   64 1 -1
49 24 55 65 0.333333 -1
49 45 1 65 0.333333 -1
49 18 59 65 0.333333 -1
49 50 0 66 0.375 -1
49 47 58 66 0.375 -1
49   66 0.25 -1
49   67 1 -1
49 23 59 68 1 -1
49 1  69 1 -1
50   0 1 -1
50 53  1 0.571429 -1
50 53 47 1 0.428571 -1
50 68  2 1 -1
50 32  3 1 -1
50   4 1 -1
50 17 8 5 1 -1
50   6 0.25 -1
50 66 42 6 0.375 -1
50 47 51 6 0.375 -1
50 32  7 1 -1
50 6 43 8 0.375 -1
50   8 0.25 -1
50 31 33 8 0.375 -1
50 53  9 0.571429 -1
50 2 58 9 0.428571 -1
50   10 1 -1
50 2  11 1 -1
50 51 6 12 0.6 -1
50   12 0.4 -1
50 20  13 0.5 -1
50   13 0.25 -1
50   13 0.25 -1
50 43 21 14 1 -1
50 59  15 0.333333 -1
50 60  15 0.333333 -1
50 33  15 0.333333 -1
50 65  16 0.4 -1
50   16 0.2 -1
50 7  16 0.4 -1
50 32  17 0.4 -1
50 20  17 0.4 -1
50   17 0.2 -1
50 11  18 1 -1
50 68 6 19 1 -1
50   20 0.285714 -1
50   20 0.285714 -1
50 7 6 20 0.428571 -1
50   21 0.333333 -1
50   21 0.333333 -1
50   21 0.333333 -1
50 53  22 1 -1
50   23 0.4 -1
50 21 45 23 0.6 -1
50   24 0.25 -1
50   24 0.25 -1
50 15  24 0.5 -1
50 45 69 25 0.375 -1
50 68 38 25 0.375 -1
50   25 0.25 -1
50   26 0.25 -1
50   26 0.25 -1
50 64  26 0.5 -1
50 61  27 1 -1
50 65 54 28 1 -1
50 40  29 0.5 -1
50   29 0.25 -1
50   29 0.25 -1
50   30 0.25 -1
50 52 6 30 0.375 -1
50 5 68 30 0.375 -1
50 0 7 31 0.375 -1
50 47 51 31 0.375 -1
50   31 0.25 -1
50 17  32 1 -1
50 35  33 1 -1
50   34 0.222222 -1
50 43 5 34 0.333333 -1
50 63  34 0.444444 -1
50 10  35 1 -1
50   36 0.285714 -1
50   36 0.285714 -1
50 59 2 36 0.428571 -1
50 32  37 1 -1
50 1 4 38 0.333333 -1
50 34 0 38 0.333333 -1
50 35 45 38 0.333333 -1
50 53  39 0.571429 -1
50 55 58 39 0.428571 -1
50 68  40 1 -1
50 6  41 0.571429 -1
50 45 26 41 0.428571 -1
50   42 0.333333 -1
50   42 0.333333 -1
50   42 0.333333 -1
50   43 0.25 -1
50 65  43 0.5 -1
50   43 0.25 -1
50 43  44 0.4 -1
50 68 66 44 0.3 -1
50 7 63 44 0.3 -1
50   45 0.333333 -1
50 48  45 0.666667 -1
50 41  46 1 -1
50 21  47 0.363636 -1
50 45 11 47 0.272727 -1
50 6  47 0.363636 -1
50 52 51 48 0.375 -1
50 43 17 48 0.375 -1
50   48 0.25 -1
50 40  49 1 -1
50   51 1 -1
50   52 0.2 -1
50 44  52 0.4 -1
50 66  52 0.4 -1
50 23 32 53 1 -1
50   54 1 -1
50 6 25 55 1 -1
50 11  56 0.5 -1
50   56 0.25 -1
50   56 0.25 -1
50 47  57 1 -1
50 20 0 58 0.6 -1
50   58 0.4 -1
50 58  59 0.571429 -1
50 32 10 59 0.428571 -1
50   60 1 -1
50 47  61 0.333333 -1
50 58  61 0.333333 -1
50 66  61 0.333333 -1
50   62 1 -1
50 32 58 63 0.333333 -1
50 31  63 0.444444 -1
50   63 0.222222 -1
50 5  64 1 -1
50 62 42 65 0.5 -1
50 41 51 65 0.5 -1
50 49 21 66 0.3 -1
50 58 18 66 0.3 -1
50 53  66 0.4 -1
50   67 0.4 -1
50 12 11 67 0.6 -1
50 66 41 68 0.333333 -1
50 43 49 68 0.333333 -1
50 63 52 68 0.333333 -1
50   69 0.4 -1
50 10 65 69 0.6 -1
51 19 17 0 0.3 -1
51 56  0 0.4 -1
51 60 31 0 0.3 -1
51 52  1 1 -1
51   2 0.5 -1
51   2 0.5 -1
51 42 16 3 0.333333 -1
51   3 0.222222 -1
51 58  3 0.444444 -1
51 61  4 0.4 -1
51   4 0.2 -1
51 8  4 0.4 -1
51 52  5 1 -1
51 47 36 6 0.333333 -1
51 7 58 6 0.333333 -1
51 14 1 6 0.333333 -1
51   7 0.333333 -1
51 62  7 0.666667 -1
51   8 1 -1
51 5 18 9 1 -1
51   10 0.285714 -1
51 59 8 10 0.428571 -1
51   10 0.285714 -1
51 47 46 11 1 -1
51 2  12 0.444444 -1
51   12 0.222222 -1
51 23 58 12 0.333333 -1
51 64  13 0.4 -1
51 17  13 0.4 -1
51   13 0.2 -1
51 1 66 14 0.428571 -1
51 27  14 0.571429 -1
51   15 0.4 -1
51 65 54 15 0.6 -1
51   16 1 -1
51   17 0.333333 -1
51 66  17 0.666667 -1
51   18 1 -1
51   19 0.5 -1
51   19 0.5 -1
51 12  20 1 -1
51 7  21 0.666667 -1
51   21 0.333333 -1
51 67 1 22 1 -1
51 63  23 0.363636 -1
51 8  23 0.363636 -1
51 30 32 23 0.272727 -1
51   24 0.222222 -1
51 68  24 0.444444 -1
51 36 44 24 0.333333 -1
51 4  25 0.666667 -1
51   25 0.333333 -1
51 11 34 26 1 -1
51 10  27 1 -1
51 33 44 28 1 -1
51 66 6 29 0.5 -1
51 25 35 29 0.5 -1
51 10 59 30 0.375 -1
51 63 62 30 0.375 -1
51   30 0.25 -1
51   31 1 -1
51   32 0.333333 -1
51 52  32 0.666667 -1
51 50 45 33 1 -1
51 53 42 34 1 -1
51 15  35 1 -1
51 66 38 36 0.3 -1
51 6  36 0.4 -1
51 53 60 36 0.3 -1
51 1 23 37 0.6 -1
51   37 0.4 -1
51 33 45 38 0.333333 -1
51   38 0.222222 -1
51 35  38 0.444444 -1
51   39 0.4 -1
51 65 7 39 0.6 -1
51   40 1 -1
51 18  41 0.5 -1
51 62  41 0.5 -1
51 35 5 42 1 -1
51 65  43 0.571429 -1
51 35 58 43 0.428571 -1
51 5  44 0.5 -1
51 50  44 0.5 -1
51 0  45 1 -1
51 33  46 0.5 -1
51 3  46 0.5 -1
51 52 42 47 0.375 -1
51 48 7 47 0.375 -1
51   47 0.25 -1
51   48 0.222222 -1
51 26 50 48 0.333333 -1
51 41  48 0.444444 -1
51 1 19 49 0.5 -1
51 47 33 49 0.5 -1
51   50 1 -1
51 2 1 52 1 -1
51   53 0.333333 -1
51   53 0.333333 -1
51   53 0.333333 -1
51 44  54 0.571429 -1
51 45 68 54 0.428571 -1
51   55 1 -1
51 61 57 56 0.3 -1
51 23  56 0.4 -1
51 32 10 56 0.3 -1
51 18 12 57 0.5 -1
51 30 32 57 0.5 -1
51 53  58 1 -1
51 21 66 59 0.3 -1
51 2 58 59 0.3 -1
51 53  59 0.4 -1
51   60 0.2 -1
51 8  60 0.4 -1
51 66  60 0.4 -1
51 35  61 1 -1
51 68 17 62 0.272727 -1
51 21  62 0.363636 -1
51 11  62 0.363636 -1
51 52 64 63 0.272727 -1
51 36  63 0.363636 -1
51 60  63 0.363636 -1
51 66  64 0.363636 -1
51 13 42 64 0.272727 -1
51 25  64 0.363636 -1
51 30  65 0.5 -1
51   65 0.25 -1
51   65 0.25 -1
51 36  66 1 -1
51 22 61 67 0.5 -1
51 68 62 67 0.5 -1
51 57 11 68 0.5 -1
51 59 43 68 0.5 -1
51 19  69 0.5 -1
51 63  69 0.5 -1
52   0 0.333333 -1
52   0 0.333333 -1
52   0 0.333333 -1
52 59 27 1 0.333333 -1
52 19 69 1 0.333333 -1
52 53 17 1 0.333333 -1
52 59 56 2 1 -1
52   3 0.4 -1
52 26 50 3 0.6 -1
52 26  4 0.444444 -1
52 36 50 4 0.333333 -1
52   4 0.222222 -1
52 43 45 5 1 -1
52   6 0.222222 -1
52 36 23 6 0.333333 -1
52 21  6 0.444444 -1
52 47 40 7 0.272727 -1
52 66  7 0.363636 -1
52 42  7 0.363636 -1
52 32  8 0.444444 -1
52   8 0.222222 -1
52 64 53 8 0.333333 -1
52   9 1 -1
52   10 0.4 -1
52 1 53 10 0.6 -1
52   11 0.4 -1
52 69 67 11 0.6 -1
52 43  12 1 -1
52 27  13 1 -1
52 43 40 14 0.5 -1
52 5 3 14 0.5 -1
52 57  15 1 -1
52 22  16 1 -1
52 59  17 1 -1
52 65  18 1 -1
52 55  19 1 -1
52 68 11 20 0.5 -1
52 18 5 20 0.5 -1
52 27 19 21 1 -1
52 36  22 0.666667 -1
52   22 0.333333 -1
52   23 1 -1
52 8 31 24 1 -1
52 27  25 1 -1
52   26 0.222222 -1
52 46 4 26 0.333333 -1
52 69  26 0.444444 -1
52 53 1 27 0.5 -1
52 21 3 27 0.5 -1
52   28 1 -1
52 26  29 1 -1
52   30 1 -1
52 1  31 0.666667 -1
52   31 0.333333 -1
52 10 35 32 1 -1
52 8 10 33 1 -1
52   34 1 -1
52 33 8 35 0.428571 -1
52 27  35 0.571429 -1
52   36 1 -1
52   37 0.4 -1
52 55 5 37 0.6 -1
52 65  38 0.5 -1
52 10  38 0.5 -1
52 41  39 1 -1
52 32 5 40 1 -1
52 68  41 0.444444 -1
52   41 0.222222 -1
52 5 55 41 0.333333 -1
52 20 23 42 0.3 -1
52 27 61 42 0.3 -1
52 38  42 0.4 -1
52 27 67 43 0.3 -1
52 58  43 0.4 -1
52 66 10 43 0.3 -1
52 11 4 44 1 -1
52 59 47 45 0.6 -1
52   45 0.4 -1
52 42  46 1 -1
52 67 36 47 0.375 -1
52   47 0.25 -1
52 51 19 47 0.375 -1
52 50  48 0.363636 -1
52 1 31 48 0.272727 -1
52 25  48 0.363636 -1
52 45  49 0.4 -1
52   49 0.2 -1
52 58  49 0.4 -1
52 43 69 50 0.272727 -1
52 33  50 0.363636 -1
52 62  50 0.363636 -1
52 2 17 51 0.428571 -1
52 18  51 0.571429 -1
52   53 0.285714 -1
52   53 0.285714 -1
52 2 33 53 0.428571 -1
52 51 43 54 1 -1
52 27 59 55 1 -1
52 62 43 56 1 -1
52   57 0.333333 -1
52   57 0.333333 -1
52   57 0.333333 -1
52   58 1 -1
52   59 1 -1
52 62 35 60 0.5 -1
52 40 58 60 0.5 -1
52 46 10 61 0.272727 -1
52 10  61 0.363636 -1
52 64  61 0.363636 -1
52 2 27 62 0.5 -1
52 63 45 62 0.5 -1
52   63 0.4 -1
52 36 51 63 0.6 -1
52   64 0.5 -1
52   64 0.5 -1
52 58  65 1 -1
52 35  66 0.444444 -1
52   66 0.222222 -1
52 58 18 66 0.333333 -1
52 46  67 0.5 -1
52   67 0.25 -1
52   67 0.25 -1
52   68 0.333333 -1
52   68 0.333333 -1
52   68 0.333333 -1
52 42  69 1 -1
53 10  0 0.363636 -1
53 18  0 0.363636 -1
53 2 52 0 0.272727 -1
53 32 66 1 0.3 -1
53 41 7 1 0.3 -1
53 35  1 0.4 -1
53   2 0.4 -1
53 66 64 2 0.6 -1
53   3 0.4 -1
53 59 31 3 0.6 -1
53 52 42 4 0.5 -1
53 32 0 4 0.5 -1
53   5 0.2 -1
53 10  5 0.4 -1
53 51  5 0.4 -1
53 17  6 0.4 -1
53 7 63 6 0.3 -1
53 54 18 6 0.3 -1
53 18 50 7 0.6 -1
53   7 0.4 -1
53 1 30 8 0.375 -1
53   8 0.25 -1
53 27 58 8 0.375 -1
53 55 6 9 0.333333 -1
53   9 0.222222 -1
53 33  9 0.444444 -1
53 30 33 10 0.5 -1
53 8 58 10 0.5 -1
53 34 51 11 1 -1
53   12 1 -1
53 47  13 1 -1
53   14 0.333333 -1
53 36  14 0.666667 -1
53   15 0.4 -1
53 35 1 15 0.6 -1
53   16 1 -1
53 6  17 0.571429 -1
53 18 46 17 0.428571 -1
53 17  18 1 -1
53 10 40 19 0.5 -1
53 20 32 19 0.5 -1
53   20 0.4 -1
53 10 23 20 0.6 -1
53   21 0.25 -1
53 55  21 0.5 -1
53   21 0.25 -1
53 45  22 1 -1
53 17  23 0.571429 -1
53 18 47 23 0.428571 -1
53 10 35 24 1 -1
53   25 0.25 -1
53   25 0.25 -1
53 12  25 0.5 -1
53   26 0.5 -1
53   26 0.5 -1
53 21 56 27 0.6 -1
53   27 0.4 -1
53 52  28 0.4 -1
53 12  28 0.4 -1
53   28 0.2 -1
53 61 0 29 1 -1
53 58  30 0.571429 -1
53 57 47 30 0.428571 -1
53 43 5 31 0.428571 -1
53 57  31 0.571429 -1
53 68  32 0.666667 -1
53   32 0.333333 -1
53   33 1 -1
53 30 27 34 1 -1
53   35 0.285714 -1
53   35 0.285714 -1
53 10 47 35 0.428571 -1
53   36 0.222222 -1
53 34 40 36 0.333333 -1
53 33  36 0.444444 -1
53 45 5 37 0.5 -1
53 35 63 37 0.5 -1
53   38 1 -1
53 3 2 39 0.333333 -1
53 62  39 0.444444 -1
53   39 0.222222 -1
53 41  40 0.5 -1
53 58  40 0.5 -1
53 16  41 0.363636 -1
53 67  41 0.363636 -1
53 1 47 41 0.272727 -1
53 10  42 0.571429 -1
53 38 16 42 0.428571 -1
53 11  43 1 -1
53   44 1 -1
53   45 0.285714 -1
53 41 0 45 0.428571 -1
53   45 0.285714 -1
53 35  46 0.444444 -1
53   46 0.222222 -1
53 1 41 46 0.333333 -1
53   47 1 -1
53 7 27 48 1 -1
53   49 0.285714 -1
53   49 0.285714 -1
53 45 55 49 0.428571 -1
53   50 1 -1
53 1  51 1 -1
53 11  52 0.666667 -1
53   52 0.333333 -1
53 23 33 54 0.428571 -1
53 63  54 0.571429 -1
53 35 51 55 1 -1
53   56 1 -1
53   57 0.333333 -1
53 64  57 0.666667 -1
53 60 67 58 0.428571 -1
53   58 0.285714 -1
53   58 0.285714 -1
53 45 46 59 1 -1
53 30  60 0.571429 -1
53 0 1 60 0.428571 -1
53 2 32 61 0.375 -1
53 30 68 61 0.375 -1
53   61 0.25 -1
53 48  62 0.444444 -1
53 66 69 62 0.333333 -1
53   62 0.222222 -1
53 57 19 63 1 -1
53 58  64 1 -1
53   65 0.333333 -1
53 12  65 0.666667 -1
53   66 0.5 -1
53   66 0.5 -1
53   67 0.4 -1
53 33 6 67 0.6 -1
53 2 5 68 0.272727 -1
53 35  68 0.363636 -1
53 32  68 0.363636 -1
53 40  69 0.5 -1
53 23  69 0.5 -1
54 47  0 1 -1
54 50 49 1 0.5 -1
54 35 60 1 0.5 -1
54 53  2 1 -1
54   3 0.333333 -1
54 59  3 0.666667 -1
54   4 1 -1
54   5 0.25 -1
54 6  5 0.5 -1
54   5 0.25 -1
54 49 44 6 0.428571 -1
54 7  6 0.571429 -1
54 61 45 7 0.6 -1
54   7 0.4 -1
54   8 0.2 -1
54 35  8 0.4 -1
54 46  8 0.4 -1
54 58 43 9 1 -1
54 49  10 1 -1
54 5 43 11 1 -1
54   12 1 -1
54 7  13 0.666667 -1
54   13 0.333333 -1
54   14 0.285714 -1
54   14 0.285714 -1
54 6 40 14 0.428571 -1
54   15 0.333333 -1
54 4  15 0.666667 -1
54 10  16 0.5 -1
54   16 0.25 -1
54   16 0.25 -1
54   17 1 -1
54 35 38 18 0.5 -1
54 19 55 18 0.5 -1
54 1 43 19 1 -1
54 61 25 20 0.428571 -1
54 2  20 0.571429 -1
54   21 0.222222 -1
54 62 10 21 0.333333 -1
54 47  21 0.444444 -1
54 43 51 22 0.5 -1
54 68 11 22 0.5 -1
54 36 43 23 0.272727 -1
54 53  23 0.363636 -1
54 47  23 0.363636 -1
54   24 0.25 -1
54   24 0.25 -1
54 35  24 0.5 -1
54 6  25 0.5 -1
54 27  25 0.5 -1
54   26 1 -1
54 53 25 27 1 -1
54 59 40 28 1 -1
54 53 43 29 0.333333 -1
54 59  29 0.444444 -1
54   29 0.222222 -1
54 10 36 30 0.5 -1
54 58 50 30 0.5 -1
54 27  31 0.5 -1
54 18  31 0.5 -1
54 46 6 32 1 -1
54 59  33 0.363636 -1
54 23  33 0.363636 -1
54 7 66 33 0.272727 -1
54 53 7 34 1 -1
54 15  35 1 -1
54 10 59 36 1 -1
54 5  37 1 -1
54 51 23 38 1 -1
54 49  39 0.666667 -1
54   39 0.333333 -1
54 7 58 40 0.333333 -1
54   40 0.222222 -1
54 5  40 0.444444 -1
54 51  41 0.5 -1
54 32  41 0.5 -1
54 2 52 42 0.3 -1
54 26 11 42 0.3 -1
54 63  42 0.4 -1
54 57  43 0.571429 -1
54 59 2 43 0.428571 -1
54 11  44 1 -1
54   45 0.333333 -1
54 20  45 0.666667 -1
54   46 0.4 -1
54 41 51 46 0.6 -1
54 57 31 47 1 -1
54 5  48 0.444444 -1
54 27 33 48 0.333333 -1
54   48 0.222222 -1
54 40  49 0.4 -1
54 59  49 0.4 -1
54   49 0.2 -1
