0 10  1 1 -1
53 31  51 0.4 -1
53   52 0.4 -1
53 29 7 52 0.6 -1
53   54 1 -1
53 24  55 0.333333 -1
53 1  55 0.333333 -1
53 10  55 0.333333 -1
53   56 0.4 -1
53 15 36 56 0.6 -1
53 13 29 57 0.428571 -1
53   57 0.285714 -1
53   57 0.285714 -1
53   58 1 -1
53 5 31 59 1 -1
54 46 8 0 0.375 -1
54 43 9 0 0.375 -1
54   0 0.25 -1
54 43  1 0.666667 -1
54   1 0.333333 -1
54 13  2 0.666667 -1
54   2 0.333333 -1
54 10 23 3 0.6 -1
54   3 0.4 -1
54 13 16 4 0.375 -1
54 1 45 4 0.375 -1
54   4 0.25 -1
54 43  5 0.666667 -1
54   5 0.333333 -1
54   6 0.25 -1
54 11  6 0.5 -1
54   6 0.25 -1
54   7 1 -1
54   8 1 -1
54   9 1 -1
54 47  10 0.4 -1
54 38 46 10 0.3 -1
54 1 19 10 0.3 -1
54 26  11 0.666667 -1
54   11 0.333333 -1
54 41  12 0.5 -1
54   12 0.25 -1
54   12 0.25 -1
54 10 59 13 1 -1
54   14 0.4 -1
54 30 4 14 0.6 -1
54 30  15 0.666667 -1
54   15 0.333333 -1
54 29 19 16 0.5 -1
54 8 28 16 0.5 -1
54 31  17 0.666667 -1
54   17 0.333333 -1
54   18 1 -1
54 21 9 19 0.6 -1
54   19 0.4 -1
54 29  20 1 -1
54 27 46 21 0.6 -1
54   21 0.4 -1
54   22 1 -1
54 8 57 23 0.428571 -1
54   23 0.285714 -1
54   23 0.285714 -1
54 29 3 24 1 -1
54 47  25 1 -1
54 1  26 0.666667 -1
54   26 0.333333 -1
54   27 0.4 -1
54 6 20 27 0.6 -1
54   28 0.5 -1
54   28 0.5 -1
54 21 24 29 1 -1
54 5 44 30 1 -1
54 0  31 0.5 -1
54 8  31 0.5 -1
54 21  32 1 -1
54   33 1 -1
54   34 0.4 -1
54 47 8 34 0.6 -1
54 57  35 0.571429 -1
54 11 36 35 0.428571 -1
54   36 0.5 -1
54   36 0.5 -1
54   37 1 -1
54   38 0.25 -1
54 43 16 38 0.375 -1
54 2 53 38 0.375 -1
54 56 31 39 1 -1
54   40 0.222222 -1
54 20  40 0.444444 -1
54 3 9 40 0.333333 -1
54   41 0.222222 -1
54 43  41 0.444444 -1
54 19 46 41 0.333333 -1
54 55  42 0.4 -1
54 53  42 0.4 -1
54   42 0.2 -1
54 36 53 43 1 -1
54 42  44 0.333333 -1
54 53  44 0.333333 -1
54 38  44 0.333333 -1
54 24  45 0.571429 -1
54 11 24 45 0.428571 -1
54 2  46 1 -1
54 22  47 1 -1
54 55  48 0.571429 -1
54 22 37 48 0.428571 -1
54   49 1 -1
54 19  50 1 -1
54   51 0.5 -1
54   51 0.5 -1
54 11  52 0.5 -1
54   52 0.25 -1
54   52 0.25 -1
54 16  53 0.444444 -1
54   53 0.222222 -1
54 9 31 53 0.333333 -1
54   55 0.5 -1
54   55 0.5 -1
54   56 0.333333 -1
54 13  56 0.666667 -1
54   57 0.333333 -1
54   57 0.333333 -1
54   57 0.333333 -1
54 29 45 58 0.6 -1
54   58 0.4 -1
54   59 0.285714 -1
54 9 43 59 0.428571 -1
54   59 0.285714 -1
55   0 0.4 -1
55 36 3 0 0.6 -1
55   1 0.25 -1
55 9 36 1 0.375 -1
55 11 0 1 0.375 -1
55 46  2 0.5 -1
55 9  2 0.5 -1
55 33  3 0.333333 -1
55 58  3 0.333333 -1
55 57  3 0.333333 -1
55 42  4 0.5 -1
55 3  4 0.5 -1
55 24  5 0.363636 -1
55 3 4 5 0.272727 -1
55 6  5 0.363636 -1
55   6 0.333333 -1
55 1  6 0.666667 -1
55 0  7 0.666667 -1
55   7 0.333333 -1
55 36  8 0.571429 -1
55 6 2 8 0.428571 -1
55 58 45 9 0.5 -1
55 24 47 9 0.5 -1
55 8  10 0.363636 -1
55 6  10 0.363636 -1
55 59 57 10 0.272727 -1
55   11 0.25 -1
55 33  11 0.5 -1
55   11 0.25 -1
55 56  12 0.4 -1
55 23 3 12 0.3 -1
55 4 21 12 0.3 -1
55 16  13 0.5 -1
55   13 0.25 -1
55   13 0.25 -1
55 46  14 0.4 -1
55 57  14 0.4 -1
55   14 0.2 -1
55 30  15 0.363636 -1
55 24  15 0.363636 -1
55 33 49 15 0.272727 -1
55 53 54 16 0.375 -1
55   16 0.25 -1
55 19 13 16 0.375 -1
55 15  17 1 -1
55   18 1 -1
55 35 20 19 0.3 -1
55 43  19 0.4 -1
55 16 54 19 0.3 -1
55   20 0.5 -1
55   20 0.5 -1
55 47 57 21 0.6 -1
55   21 0.4 -1
55 43  22 1 -1
55 7  23 1 -1
55 36 30 24 1 -1
55 43 38 25 0.272727 -1
55 58  25 0.363636 -1
55 24  25 0.363636 -1
55   26 1 -1
55   27 0.5 -1
55   27 0.5 -1
55 3 20 28 0.6 -1
55   28 0.4 -1
55 45  29 0.666667 -1
55   29 0.333333 -1
55 53 2 30 0.333333 -1
55   30 0.222222 -1
55 38  30 0.444444 -1
55   31 0.285714 -1
55   31 0.285714 -1
55 8 47 31 0.428571 -1
55 59  32 1 -1
55 57  33 0.333333 -1
55 42  33 0.333333 -1
55 29  33 0.333333 -1
55 8 31 34 0.6 -1
55   34 0.4 -1
55 3 17 35 0.428571 -1
55   35 0.285714 -1
55   35 0.285714 -1
55   36 0.5 -1
55   36 0.5 -1
55   37 0.222222 -1
55 11  37 0.444444 -1
55 36 8 37 0.333333 -1
55   38 0.5 -1
55   38 0.5 -1
55 24  39 1 -1
55 46 47 40 0.333333 -1
55 36  40 0.444444 -1
55   40 0.222222 -1
55   41 1 -1
55   42 1 -1
55 3 5 43 0.6 -1
55   43 0.4 -1
55 24  44 0.5 -1
55 3  44 0.5 -1
55 16 11 45 0.333333 -1
55 23 24 45 0.333333 -1
55 29 3 45 0.333333 -1
55   46 0.222222 -1
55 4 1 46 0.333333 -1
55 54  46 0.444444 -1
55   47 0.222222 -1
55 17  47 0.444444 -1
55 46 1 47 0.333333 -1
55 2  48 1 -1
55 26  49 1 -1
55 57  50 0.666667 -1
55   50 0.333333 -1
55   51 0.333333 -1
55 54  51 0.666667 -1
55 8  52 0.444444 -1
55   52 0.222222 -1
55 40 3 52 0.333333 -1
55 16 40 53 0.5 -1
55 1 20 53 0.5 -1
55   54 0.4 -1
55 19 50 54 0.6 -1
55 42 7 56 0.375 -1
55 21 13 56 0.375 -1
55   56 0.25 -1
55   57 0.222222 -1
55 22 1 57 0.333333 -1
55 31  57 0.444444 -1
55 3  58 0.666667 -1
55   58 0.333333 -1
55 11  59 1 -1
56 59 33 0 0.6 -1
56   0 0.4 -1
56 24  1 1 -1
56 49  2 0.666667 -1
56   2 0.333333 -1
56   3 0.222222 -1
56 5 43 3 0.333333 -1
56 13  3 0.444444 -1
56 29 46 4 0.375 -1
56 36 24 4 0.375 -1
56   4 0.25 -1
56   5 1 -1
56 16 29 6 0.3 -1
56 57 38 6 0.3 -1
56 30  6 0.4 -1
56 24  7 0.444444 -1
56 49 16 7 0.333333 -1
56   7 0.222222 -1
56 17  8 1 -1
56 3 22 9 0.428571 -1
56   9 0.285714 -1
56   9 0.285714 -1
56 15 42 10 0.6 -1
56   10 0.4 -1
56   11 0.333333 -1
56   11 0.333333 -1
56   11 0.333333 -1
56 47  12 1 -1
56 3 9 13 0.272727 -1
56 1  13 0.363636 -1
56 9  13 0.363636 -1
56 53  14 0.4 -1
56 26 23 14 0.3 -1
56 6 8 14 0.3 -1
56 40 9 15 0.5 -1
56 22 10 15 0.5 -1
56   16 1 -1
56 42  17 0.666667 -1
56   17 0.333333 -1
56 5 46 18 0.375 -1
56 5 40 18 0.375 -1
56   18 0.25 -1
56 35 10 19 0.5 -1
56 8 27 19 0.5 -1
56 57 42 20 1 -1
56 58 9 21 1 -1
56 57  22 1 -1
56 16  23 0.571429 -1
56 9 5 23 0.428571 -1
56 43 5 24 0.6 -1
56   24 0.4 -1
56 4  25 1 -1
56 3  26 0.4 -1
56 57  26 0.4 -1
56   26 0.2 -1
56 17  27 1 -1
56 32  28 0.666667 -1
56   28 0.333333 -1
56   29 0.25 -1
56 51 32 29 0.375 -1
56 43 37 29 0.375 -1
56 45 43 30 0.3 -1
56 23  30 0.4 -1
56 24 15 30 0.3 -1
56 1 53 31 0.3 -1
56 33  31 0.4 -1
56 11 54 31 0.3 -1
56   32 0.5 -1
56   32 0.5 -1
56 19 11 33 0.428571 -1
56 43  33 0.571429 -1
56 3 31 34 0.3 -1
56 35 19 34 0.3 -1
56 42  34 0.4 -1
56 27  35 0.444444 -1
56   35 0.222222 -1
56 31 21 35 0.333333 -1
56 23 27 36 1 -1
56 59  37 0.5 -1
56 27  37 0.5 -1
56 42 36 38 0.6 -1
56   38 0.4 -1
56 47 27 39 0.333333 -1
56 4  39 0.444444 -1
56   39 0.222222 -1
56 36 5 40 1 -1
56   41 0.285714 -1
56 2 7 41 0.428571 -1
56   41 0.285714 -1
56 33  42 1 -1
56   43 0.333333 -1
56 3  43 0.666667 -1
56 58 33 44 0.375 -1
56   44 0.25 -1
56 3 32 44 0.375 -1
56   45 0.5 -1
56   45 0.5 -1
56   46 0.285714 -1
56   46 0.285714 -1
56 57 58 46 0.428571 -1
56 19  47 0.4 -1
56   47 0.2 -1
56 20  47 0.4 -1
56   48 0.222222 -1
56 36 24 48 0.333333 -1
56 4  48 0.444444 -1
56   49 1 -1
56 3 47 50 0.6 -1
56   50 0.4 -1
56 11 0 51 0.6 -1
56   51 0.4 -1
56 26  52 0.444444 -1
56 43 57 52 0.333333 -1
56   52 0.222222 -1
56   53 1 -1
56   54 0.285714 -1
56   54 0.285714 -1
56 11 2 54 0.428571 -1
56 13  55 1 -1
56 16 9 57 0.3 -1
56 58  57 0.4 -1
56 53 19 57 0.3 -1
56 29 3 58 1 -1
56 40  59 0.444444 -1
56 8 37 59 0.333333 -1
56   59 0.222222 -1
57   0 0.5 -1
57   0 0.5 -1
57 20 22 1 1 -1
57 24 16 2 0.428571 -1
57 33  2 0.571429 -1
57 4  3 0.666667 -1
57   3 0.333333 -1
57 45  4 0.444444 -1
57   4 0.222222 -1
57 37 53 4 0.333333 -1
57 54 36 5 1 -1
57 3  6 0.571429 -1
57 29 8 6 0.428571 -1
57 5  7 0.333333 -1
57 29  7 0.333333 -1
57 20  7 0.333333 -1
57 42  8 1 -1
57 3  9 1 -1
57 27 7 10 0.333333 -1
57 1  10 0.444444 -1
57   10 0.222222 -1
57 20 2 11 0.333333 -1
57   11 0.222222 -1
57 3  11 0.444444 -1
57 30 13 12 1 -1
57 43  13 1 -1
57   14 0.5 -1
57   14 0.5 -1
57 53 1 15 0.428571 -1
57   15 0.285714 -1
57   15 0.285714 -1
57   16 0.25 -1
57 21 8 16 0.375 -1
57 15 48 16 0.375 -1
57 51  17 1 -1
57 55  18 0.4 -1
57 27  18 0.4 -1
57   18 0.2 -1
57   19 0.5 -1
57   19 0.5 -1
57 35 45 20 0.6 -1
57   20 0.4 -1
57 3 51 21 0.272727 -1
57 22  21 0.363636 -1
57 15  21 0.363636 -1
57   22 0.25 -1
57 31  22 0.5 -1
57   22 0.25 -1
57 9  23 0.666667 -1
57   23 0.333333 -1
57 53 1 24 0.6 -1
57   24 0.4 -1
57 55  25 1 -1
57 46  26 1 -1
57 47  27 0.571429 -1
57 45 29 27 0.428571 -1
57 20  28 0.571429 -1
57 8 4 28 0.428571 -1
57   29 0.333333 -1
57 47  29 0.666667 -1
57 24 11 30 0.375 -1
57   30 0.25 -1
57 47 29 30 0.375 -1
57 37 36 31 0.333333 -1
57 29  31 0.444444 -1
57   31 0.222222 -1
57 36 3 32 0.6 -1
57   32 0.4 -1
57 42  33 1 -1
57   34 0.222222 -1
57 33  34 0.444444 -1
57 31 4 34 0.333333 -1
57 27  35 0.5 -1
57 47  35 0.5 -1
57 16  36 0.666667 -1
57   36 0.333333 -1
57   37 1 -1
57   38 1 -1
57 17  39 0.4 -1
57   39 0.2 -1
57 55  39 0.4 -1
57   40 0.333333 -1
57   40 0.333333 -1
57   40 0.333333 -1
57 42 4 41 0.5 -1
57 29 46 41 0.5 -1
57 40 58 42 0.428571 -1
57   42 0.285714 -1
57   42 0.285714 -1
57 52 29 43 0.375 -1
57   43 0.25 -1
57 31 6 43 0.375 -1
57 3  44 0.666667 -1
57   44 0.333333 -1
57 27  45 0.5 -1
57 8  45 0.5 -1
57 9  46 1 -1
57 33  47 0.444444 -1
57 35 27 47 0.333333 -1
57   47 0.222222 -1
57 29  48 1 -1
57 3  49 0.571429 -1
57 40 33 49 0.428571 -1
57   50 0.5 -1
57   50 0.5 -1
57 36 23 51 0.5 -1
57 43 7 51 0.5 -1
57 47  52 0.666667 -1
57   52 0.333333 -1
57 10  53 0.363636 -1
57 51 36 53 0.272727 -1
57 43  53 0.363636 -1
57 4 19 54 1 -1
57   55 0.5 -1
57   55 0.5 -1
57 33 1 56 1 -1
57 13  58 0.666667 -1
57   58 0.333333 -1
57   59 0.285714 -1
57 24 47 59 0.428571 -1
57   59 0.285714 -1
58 6  0 0.333333 -1
58 5  0 0.333333 -1
58 16  0 0.333333 -1
58   1 0.2 -1
58 42  1 0.4 -1
58 15  1 0.4 -1
58 36 57 2 0.428571 -1
58 8  2 0.571429 -1
58 29 56 3 1 -1
58 29  4 0.666667 -1
58   4 0.333333 -1
58 56 13 5 0.3 -1
58 42 53 5 0.3 -1
58 1  5 0.4 -1
58 21  6 1 -1
58 42  7 0.5 -1
58 20  7 0.5 -1
58 46 23 8 0.333333 -1
58 29  8 0.444444 -1
58   8 0.222222 -1
58 17 4 9 0.428571 -1
58   9 0.285714 -1
58   9 0.285714 -1
58 27  10 0.5 -1
58 13  10 0.5 -1
58 29  11 0.666667 -1
58   11 0.333333 -1
58 45  12 0.666667 -1
58   12 0.333333 -1
58 44  13 1 -1
58 16  14 0.5 -1
58 24  14 0.5 -1
58 27 24 15 0.5 -1
58 21 46 15 0.5 -1
58 15 9 16 0.428571 -1
58 32  16 0.571429 -1
58 1 6 17 0.375 -1
58   17 0.25 -1
58 29 0 17 0.375 -1
58 46  18 0.444444 -1
58   18 0.222222 -1
58 5 53 18 0.333333 -1
58 9 29 19 0.5 -1
58 45 51 19 0.5 -1
58   20 1 -1
58   21 0.222222 -1
58 5  21 0.444444 -1
58 24 13 21 0.333333 -1
58   22 0.285714 -1
58 55 31 22 0.428571 -1
58   22 0.285714 -1
58 8  23 1 -1
58 4 25 24 0.6 -1
58   24 0.4 -1
58 22  25 0.571429 -1
58 16 54 25 0.428571 -1
58   26 0.4 -1
58 18 46 26 0.6 -1
58   27 0.333333 -1
58 1  27 0.666667 -1
58   28 0.285714 -1
58 56 53 28 0.428571 -1
58   28 0.285714 -1
58 19  29 0.363636 -1
58 46  29 0.363636 -1
58 59 36 29 0.272727 -1
58   30 1 -1
58 44  31 0.571429 -1
58 36 3 31 0.428571 -1
58   32 0.25 -1
58 59 1 32 0.375 -1
58 20 11 32 0.375 -1
58 45  33 1 -1
58 42  34 0.666667 -1
58   34 0.333333 -1
58   35 0.4 -1
58 15 6 35 0.6 -1
58 56 45 36 0.333333 -1
58   36 0.222222 -1
58 46  36 0.444444 -1
58   37 0.333333 -1
58   37 0.333333 -1
58   37 0.333333 -1
58   38 0.4 -1
58 44 31 38 0.6 -1
58   39 0.222222 -1
58 33 13 39 0.333333 -1
58 36  39 0.444444 -1
58 45 28 40 0.5 -1
58 8 44 40 0.5 -1
58 3 16 41 0.6 -1
58   41 0.4 -1
58 1 59 42 0.3 -1
58 3 22 42 0.3 -1
58 0  42 0.4 -1
58 3  43 0.666667 -1
58   43 0.333333 -1
58 27  44 1 -1
58   45 0.333333 -1
58 36  45 0.666667 -1
58 4  46 0.363636 -1
58 57  46 0.363636 -1
58 24 15 46 0.272727 -1
58   47 0.5 -1
58   47 0.5 -1
58 57 43 48 0.333333 -1
58 40  48 0.444444 -1
58   48 0.222222 -1
58   49 1 -1
58 27  50 0.571429 -1
58 38 56 50 0.428571 -1
58 29  51 1 -1
58 31 4 52 0.333333 -1
58 55  52 0.444444 -1
58   52 0.222222 -1
58 47  53 1 -1
58 9  54 0.5 -1
58 30  54 0.5 -1
58   55 0.5 -1
58   55 0.5 -1
58 5  56 0.4 -1
58 3 52 56 0.3 -1
58 33 47 56 0.3 -1
58 31 35 57 0.5 -1
58 4 9 57 0.5 -1
58   59 0.285714 -1
58   59 0.285714 -1
58 4 13 59 0.428571 -1
59 42 47 0 0.6 -1
59   0 0.4 -1
59 9  1 0.571429 -1
59 25 33 1 0.428571 -1
59   2 0.5 -1
59   2 0.5 -1
59 17 57 3 0.333333 -1
59   3 0.222222 -1
59 43  3 0.444444 -1
59   4 0.25 -1
59 9  4 0.5 -1
59   4 0.25 -1
59   5 0.285714 -1
59 57 53 5 0.428571 -1
59   5 0.285714 -1
59   6 0.4 -1
59 33 46 6 0.6 -1
59 45  7 0.5 -1
59 19  7 0.5 -1
59 33  8 0.571429 -1
59 3 53 8 0.428571 -1
59   9 0.4 -1
59 0 16 9 0.6 -1
59 43  10 0.5 -1
59 19  10 0.5 -1
59 8  11 0.5 -1
59 31  11 0.5 -1
59 13 57 12 0.3 -1
59 33  12 0.4 -1
59 24 1 12 0.3 -1
59 19  13 0.5 -1
59 29  13 0.5 -1
59 6  14 0.5 -1
59 23  14 0.5 -1
59 46 5 15 0.375 -1
59   15 0.25 -1
59 8 10 15 0.375 -1
59   16 0.25 -1
59   16 0.25 -1
59 3  16 0.5 -1
59 54 45 17 0.333333 -1
59 1  17 0.444444 -1
59   17 0.222222 -1
59   18 0.2 -1
59 24  18 0.4 -1
59 11  18 0.4 -1
59   19 0.333333 -1
59 48  19 0.666667 -1
59 39  20 0.571429 -1
59 8 54 20 0.428571 -1
59 19 56 21 0.6 -1
59   21 0.4 -1
59   22 1 -1
59   23 1 -1
59 1  24 0.363636 -1
59 29  24 0.363636 -1
59 1 32 24 0.272727 -1
59   25 1 -1
59 45  26 0.571429 -1
59 17 52 26 0.428571 -1
59 49  27 1 -1
59   28 0.285714 -1
59   28 0.285714 -1
59 54 53 28 0.428571 -1
59   29 0.285714 -1
59   29 0.285714 -1
59 7 57 29 0.428571 -1
59 16  30 1 -1
59 27 45 31 1 -1
59 39 9 32 0.428571 -1
59 33  32 0.571429 -1
59 21 47 33 0.428571 -1
59 46  33 0.571429 -1
59 16  34 1 -1
59   35 0.25 -1
59 56 40 35 0.375 -1
59 53 56 35 0.375 -1
59 2  36 0.363636 -1
59 1 7 36 0.272727 -1
59 5  36 0.363636 -1
59 19  37 1 -1
59   38 0.285714 -1
59   38 0.285714 -1
59 23 53 38 0.428571 -1
59 47  39 0.363636 -1
59 13  39 0.363636 -1
59 42 38 39 0.272727 -1
59   40 0.4 -1
59 33 16 40 0.6 -1
59   41 1 -1
59 58 7 42 0.375 -1
59   42 0.25 -1
59 48 35 42 0.375 -1
59   43 1 -1
59 19  44 0.5 -1
59 47  44 0.5 -1
59 56  45 1 -1
59 42 8 46 0.333333 -1
59 5 23 46 0.333333 -1
59 39 57 46 0.333333 -1
59 11  47 0.571429 -1
59 1 28 47 0.428571 -1
59 36 0 48 0.428571 -1
59 45  48 0.571429 -1
59   49 0.222222 -1
59 13  49 0.444444 -1
59 58 47 49 0.333333 -1
59 49  50 1 -1
59   51 1 -1
59 51 23 52 1 -1
59   53 0.25 -1
59 13  53 0.5 -1
59   53 0.25 -1
59 47  54 0.666667 -1
59   54 0.333333 -1
59 24 9 55 0.6 -1
59   55 0.4 -1
59 55  56 1 -1
59   57 0.5 -1
59   57 0.5 -1
59 8 48 58 0.375 -1
59   58 0.25 -1
59 49 13 58 0.375 -1
